[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:51][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:51][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:52][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:53][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:54][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:55][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:55][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:55][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:34:56][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:35:03][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:35:06][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:35:06][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:42][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:42][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:36:43][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:37:01][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:37:01][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:37:03][GET][/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:37:09][GET][/index.php]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:37:17][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:34][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:35][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:35][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:39][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:43:46][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:23][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:23][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:23][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:24][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:36][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:37][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:38][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:46][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:45:48][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:47][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:48][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:48][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:48][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:48][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
[Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0][192.168.116.1][13/02/2018-10:48:49][GET][/index.php/]:
